"2142","MAUROIS André","Climats","1928","235","dans le monde de l' acier , du coke et de la houille . Il me","montra","l' influence de ces grandes questions industrielles"
"2143","MAUROIS André","Climats","1928","236",". Elle ne pouvait le faire sans une certaine gêne qui","montrait","combien ce souvenir éveillait encore chez elle des"
"2144","MAUROIS André","Climats","1928","239","de quoi était -ce fait , ce charme ? "" mais de cela Misa se","montra","incapable de me donner même une idée et je vis qu' elle"
"2145","MAUROIS André","Climats","1928","244","voir cela . "" - venez à mon laboratoire ; je vous","montrerai",". "" alors il me sembla , pendant un instant , que la voix"
"2146","MAUROIS André","Climats","1928","256",": "" nous avons un fils , chérie . Je voulus qu' on me le","montrât","et je fus déçue . Ma mère et celle de Philippe s'"
"2147","MAUROIS André","Climats","1928","266",", affectueuse ; elle est très tendre avec moi et","montre","beaucoup de bonté . Mais je vois qu' elle pense à un"
"2148","MAUROIS André","Climats","1928","270","vous l' aimez encore . J' ai protesté . Le carnet rouge me","montre","ici un Philippe beaucoup plus lucide et plus maître de"
"2149","SOUPAULT Philippe","Les Dernières nuits de Paris","1928","49","un homme , elle se penchait vers cette victime et lui","montrait","ses mains . Observé d' un peu loin ce manège était un"
"2150","SOUPAULT Philippe","Les Dernières nuits de Paris","1928","83","un peu froussarde et elle a cru que tout ce que Volpe lui","montrait","était vrai , qu' on allait la guillotiner ... Mais tout"
"2151","BRETON André","Nadja","1928","28",", ce que je ne vois qu' au fur et à mesure qu' il me le","montre",". Pour cela souvent il emprunte la personnalité de l'"
"2152","BRETON André","Nadja","1928","35","y jouait ne pouvait être mauvaise , tant la critique se","montrait","acharnée contre elle , allant jusqu' à en réclamer"
"2153","BRETON André","Nadja","1928","61","blessé ! "" il fallut absolument que le jeune homme lui","montrât","son autre main , qui présentait la même malformation"
"2154","BRETON André","Nadja","1928","72","il a toujours voulu qu' elle ignorât qui il était , elle","montre","encore pour lui une immense vénération , c' était un"
"2155","BRETON André","Nadja","1928","75","le premier jour , je reviens sur mes pas avec elle . Elle se","montre","assez incapable d' expliquer sa présence dans cette"
"2156","BRETON André","Nadja","1928","75","venu . Nadja observe envers moi certaines distances , se","montre","même soupçonneuse . C' est ainsi qu' elle retourne mon"
"2157","BRETON André","Nadja","1928","80","vins . Pour la première fois , durant le repas , Nadja se","montre","assez frivole . Un ivrogne ne cesse de rôder autour de"
"2158","BRETON André","Nadja","1928","81","un souterrain qui vient du palais de justice ( elle me","montre","de quel endroit du palais , un peu à droite du perron"
"2159","BRETON André","Nadja","1928","90",": il est clair qu' elle est à ma merci . Ceci dit , elle se","montre","très réticente . Sa situation matérielle est tout à"
"2160","BRETON André","Nadja","1928","92","froisse maintenant dans sa main une lettre qu' elle me","montre",". C' est celle d' un homme rencontré un dimanche à la"
"2161","BRETON André","Nadja","1928","103","boulevard Magenta devant le "" sphinx - hôtel "" . Elle me","montre","l' enseigne lumineuse portant ces mots qui l' ont"
"2162","BRETON André","Nadja","1928","124",". Mais les derniers dessins , alors inachevés , que m' a","montrés","Nadja lors de notre dernière rencontre , et qui ont dû"
"2163","MALRAUX André","Les Conquérants","1928","30","de cheminées et de signaux , le quartier des affaires se","montre",": de hauts édifices en profil le long du quai , une ligne"
"2164","MALRAUX André","Les Conquérants","1928","34","tout à l' heure que l' un des moments où Garine s' est","montré","réellement à la hauteur , c' est quand il a organisé"
"2165","MALRAUX André","Les Conquérants","1928","39","; on devine que ce silence est plein d' armes . Klein me","montre","des feux tremblotants , presque imperceptibles : "" ce"
"2166","MALRAUX André","Les Conquérants","1928","45","il parlait à certains témoins à décharge , tout","montrait","à Pierre le peu de relation entre les faits en cause et"
"2167","MALRAUX André","Les Conquérants","1928","57","en anglais dans l' autre chambre . Le soldat me","montre","la natte et s' en va . "" ... que l' armée de Tcheng - Tioung -"
"2168","MALRAUX André","Les Conquérants","1928","78","l' être . La guerre ne vous déplairait pas ... elle","montrerait","à tous votre habileté , qui est remarquable , les"
"2169","MALRAUX André","Les Conquérants","1928","81","de la haine , je le vois tous les jours ... si l'on","montre","à un coolie l' auto du patron , cela peut avoir plusieurs"
"2170","MALRAUX André","Les Conquérants","1928","109","une caisse , un factionnaire chaussé d' espadrilles","montre","son pistolet automatique à des enfants dont les plus"
"2171","MALRAUX André","Les Conquérants","1928","117",", on n' échappe jamais tout à fait aux tropiques ... il","montre","son ventre , en souriant : - moi , je préfère encore cela"
"2172","MALRAUX André","Les Conquérants","1928","141","-là ! - qui ? Myroff ? Il dit que c' est grave ? - ça ? ( il","montre","son bras . ) je m' en fous pas mal . Non , il dit qu' il faut -"
"2173","MALRAUX André","Les Conquérants","1928","153","grimaçant , comme dans une glace tordue . Peut-être","montre","-t-il là son véritable aspect ; peu importe : cet"
"2174","MALRAUX André","Les Conquérants","1928","158","maintenant indifférent . Nicolaïeff sonne , nous","montre","un papier , puis le donne au planton . "" un cycliste au"
"2175","MALRAUX André","Les Conquérants","1928","163","de la révolution chinoise , c' est pour avoir","montré","un type de héros en qui s' unissent l' aptitude à l'"
"2176","COLETTE ","La Naissance du jour","1928","9","ensemble , étonnés , un pays qui est le nôtre . Qui me","montrerait",", sur le Mourillon , à soixante kilomètres d' ici , la"
"2177","COLETTE ","La Naissance du jour","1928","11","où la grâce à mesure se retire , et l' autorité qui te","montre","que tu ne peux plus la désespérer , sinon purement ."
"2178","COLETTE ","La Naissance du jour","1928","23",", sauf à quelques amis , qu' elles choisiront . Je","montrerai","les chats à Philippe Berthelot , puissance féline ,"
"2179","COLETTE ","La Naissance du jour","1928","31","noirs royaumes . - elle vous a dit ça ? Elle a osé ? Il me","montrait","un visage si écarquillé , ouvert à toutes les"
"2180","COLETTE ","La Naissance du jour","1928","48",". Il parlait d' une voix respectueuse , égale , et","montrait","un visage dévoilé , de grands beaux yeux , ma foi , qui"
"2181","COLETTE ","La Naissance du jour","1928","55","de ce que j' avais commencé à te dire , il y a ... - je lui","montrai","par jeu une des dernières étoiles , d' un jaune pâle"
"2182","COLETTE ","La Naissance du jour","1928","55","Tu comprends ? Il répondit "" oui "" de la tête , mais il me","montrait","une figure d' étranger , et je ne m' avisai pas , alors ,"
"2183","COLETTE ","La Naissance du jour","1928","56","léger trébuchement des prunelles , un rire vague me","montraient","que Vial ne renonçait pas tout à fait à l' espoir de"
"2184","GENEVOIX Maurice","Les Mains vides","1928","17","l' étreinte . - Tu la connais , dis donc ? L' autre","montra","des yeux stupéfaits devant cette mâchoire tendue ,"
"2185","GENEVOIX Maurice","Les Mains vides","1928","53","du tout . Mais quand ils furent dans les Allées , il lui","montra","la note de Cretaine . Elle l' examina , sérieuse ; et ,"
"2186","GENEVOIX Maurice","Les Mains vides","1928","71","du matin . Des visages se congestionnaient , d' autres","montraient","une pâleur harassée . Entre les murs de planches , c'"
"2187","GENEVOIX Maurice","Les Mains vides","1928","91","du père Baujard ayant façade sur la rue , le vieux","montrait","le dos à la cour . Toute la journée il restait assis sur"
"2188","GENEVOIX Maurice","Les Mains vides","1928","91","de ce qu' on a . Juste en face , la boulangerie Reuge","montrait","ses pains et sa balance derrière les vitres de son"
"2189","GENEVOIX Maurice","Les Mains vides","1928","100","la tablette , un peu jaunies , un peu fripées . Il les","montra",", les balayant du dos de la main , avec un sourire"
"2190","GENEVOIX Maurice","Les Mains vides","1928","130","neutre . - Ma parole , je n' en sais rien . Cassagnères lui","montra","la lettre qu' il avait reçue . Blavette , l' ayant lue ,"
"2191","GENEVOIX Maurice","Les Mains vides","1928","133","la Crouzille . Manouche ne le questionnait plus . Elle","montrait","une constante égalité d' humeur : il voulait trouver"
"2192","GENEVOIX Maurice","Les Mains vides","1928","143","à souhaiter ... Quelquefois , Lucie Bourgerette se","montrait","près du seuil . Elle apercevait Cassagnères et"
"2193","GENEVOIX Maurice","Les Mains vides","1928","146","creusé en conque , à travers des perles d' eau ,","montrait","sa chair dense et crémeuse ; pour une belette qui"
"2194","GENEVOIX Maurice","Les Mains vides","1928","193","rire derrière mon dos . Je devinais qu' ils me","montraient","au doigt , qu' ils s' excitaient l' un l' autre en se"
"2195","GENEVOIX Maurice","Les Mains vides","1928","199","confiant . Il revint sur les événements de sa vie , se","montra","perpétuellement blessé sans consentir jamais à se"
"2196","GENEVOIX Maurice","Les Mains vides","1928","208","d' années . Elle lui parlait avec de grands gestes , lui","montrait","son corsage maculé , son cou meurtri . De quoi brillait"
"2197","LUBIN Armen","La retraite sans fanfare : histoire illustrée des Arméniens","1928","7","os , comme vous voyez que j' en ai  » . À ces mots , il leur","montra","ses mains et ses pieds . LUC 24 , 38 - 40 Introduction C'"
"2198","LUBIN Armen","La retraite sans fanfare : histoire illustrée des Arméniens","1928","12","sa jupe déjà courte , relevée encore plus haut ,","montrait","deux jambes ravissantes . Ces jambes s' appelaient"
"2199","LUBIN Armen","La retraite sans fanfare : histoire illustrée des Arméniens","1928","41","paroles , d' un mouvement involontaire de la main , elle","montra","le tiroir de la table à moitié ouvert . Pierre regarda"
"2200","LUBIN Armen","La retraite sans fanfare : histoire illustrée des Arméniens","1928","61","embrassèrent . Sa peau avait bruni au soleil . Elle lui","montra","un tas le photos : en maillot de bain , entourée d' eau et"
"2201","LUBIN Armen","La retraite sans fanfare : histoire illustrée des Arméniens","1928","112","chose et re-gar-dez . - Hé , pour l' amour de Dieu ,","montre","-la nous , ton image , qu' on en finisse ! Hratch se leva ,"
"2202","LUBIN Armen","La retraite sans fanfare : histoire illustrée des Arméniens","1928","114","dans sa chambre , il tira de sa poche la petite photo qui","montrait","Nénette jeune et qu' il avait dérobée lors de sa"
"2203","LUBIN Armen","La retraite sans fanfare : histoire illustrée des Arméniens","1928","115","détruit , perdu , anéanti lorsque Hratch","montra","l' image de la femme nue au cours de leur réunion amicale"
"2204","BERNANOS Georges","Une nuit","1928","21",", dit -elle , cette fois en espagnol . J' ai honte . Elle","montrait","des yeux l' étoffe de coton , souillée de terre , à ses"
"2205","MARTIN DU GARD Roger","Les Thibault : La Sorellina","1928","1156",", je demande pardon . Pardon à tous . Je me suis souvent","montré","sans indulgence pour autrui . J' ai blessé peut-être"
"2206","MARTIN DU GARD Roger","Les Thibault : La Sorellina","1928","1162","révolutionnaire ( qui pourrait être des vôtres )","montrait","un essai d' une troublante audace : "" remportez vite"
"2207","MARTIN DU GARD Roger","Les Thibault : La Sorellina","1928","1167",", avec une amabilité cavalière . Mais , plus il se","montrait","affable , et plus on le sentait distant . Ils"
"2208","MARTIN DU GARD Roger","Les Thibault : La Sorellina","1928","1213","le tête-à-tête . Attendait -il quelqu'un qui ne se","montra","pas ? Enfin , il donna le signal du départ . Dehors , une"
"2209","MARTIN DU GARD Roger","Les Thibault : La Sorellina","1928","1240","devenus de grands amis ! Après ton départ , il s' est","montré","si fidèle , si affectueux ... "" Jacques , pour cacher"
"2210","MARTIN DU GARD Roger","Les Thibault : La Sorellina","1928","1241","la saveur de ces pages , l' attention d' Antoine se","montrait","indocile . Trop d' inattendu s' offrait à lui , depuis"
"2211","MARTIN DU GARD Roger","Les Thibault : La Consultation","1928","1096","attitude , si différente de la réserve qu' elle avait","montrée","deux heures plus tôt , ce regard énigmatique et"
"2212","MARTIN DU GARD Roger","Les Thibault : La Consultation","1928","1104","... "" puis , pour couper tout à fait court : "" eh bien ,","montrez","-moi votre petit malade "" , dit -il en se levant , et en se"
"2213","MARTIN DU GARD Roger","Les Thibault : La Consultation","1928","1105","n' avait aucune culture médicale ni scientifique ,","montrait",", il est vrai , un goût très marqué pour tous les"
"2214","ROMAINS Jules","Le Dieu des corps","1928","229","des doutes moins sérieux qu' un cuirassé , il nous","montre","que le résultat de son effort est en fait une"
"2215","ROMAINS Jules","Le Dieu des corps","1928","235",", qu' après s' y être sournoisement glissé , il s' y","montrait","enfin à visage découvert , et n' admettait plus d'"
"2216","ROMAINS Jules","Le Dieu des corps","1928","244",". Elle fuyait même l' apparence de la recherche . Elle","montrait",", avec un calme magistral , l' immense ressource des"
"2217","ROMAINS Jules","Le Dieu des corps","1928","246","on arriverait à un mariage . La sympathie que je","montrais",", si elle n' était pas de l' amour , n' en serait que plus"
"2218","ROMAINS Jules","Le Dieu des corps","1928","281","deux faibles cris qui échappèrent à Lucienne me","montrèrent","qu' elle le sentait aussi . Les vêtements"
"2219","ROMAINS Jules","Le Dieu des corps","1928","292",", entre lesquels , à un moment , la pensée amoureuse se","montre",", et ensuite ne cesse plus de serpenter . Chez moi , une"
"2220","ROMAINS Jules","Le Dieu des corps","1928","318","de ne pas l' avoir amenée . En étant venu seul , je","montrais","à son égard une indépendance qui était menteuse ."
"2221","ROMAINS Jules","Le Dieu des corps","1928","318","moi . Ce petit bateau filant sur le fleuve lui aurait","montré","les navires , les docks , la vie intérieure du port ,"
"2222","ROMAINS Jules","Le Dieu des corps","1928","326","n' est pas très bien placée pour donner de la lumière .","Montre","-moi comment elle ferme . Quand il y a une grande tempête"
"2223","ROMAINS Jules","Le Dieu des corps","1928","340","élastiques , sous les courbes que ses yeux lui","montrent",". Il ne peut plus s' en empêcher . Il enlève aux formes"
"2224","ROMAINS Jules","Le Dieu des corps","1928","349","étais un romancier disposant de ses personnages , je","montrerais","dans l' esprit de Lucienne tout un travail"
"2225","ROMAINS Jules","Le Dieu des corps","1928","353",", tu me le feras voir . Oui , dès que tu en seras là , tu me","montreras","la ligne sur ta page : «  Quand le navire eut levé l'"
"2226","ROMAINS Jules","Le Dieu des corps","1928","356","rien écrire . Puis j' ai appelé Lucienne . Je lui ai","montré","la ligne interrompue . Elle l' a fixée longtemps ,"
"2227","MARTIN DU GARD Roger","Devenir","1928","65","choisi les vers que Coczani devait réciter . Cyprian se","montra","jeune et cordial . Il écouta les poésies de Jem avec une"
"2228","MARTIN DU GARD Roger","Devenir","1928","184","ans , et mal entretenu depuis un demi-siècle . André se","montra","exigeant ; l' habitation devait être digne de l'"
"2229","ROMAINS Jules","Quand le navire","1929","359","la portière sur cette ouverture . Les dames","montrèrent","un peu de confusion . Mais je pris mon air le plus"
"2230","ROMAINS Jules","Quand le navire","1929","403",". Au point de me demander si dans l' animation qu' on","montrait",", la vivacité des propos , des rires , la façon de boire"
"2231","ROMAINS Jules","Quand le navire","1929","446",". L' image de la chose qu' on voudrait revoir ne se","montre","que par instants , et cherche à profiter du moindre"
"2232","ROMAINS Jules","Quand le navire","1929","471","de moi , remuaient avec vivacité . Sa face ronde","montrait","une nouvelle expression , beaucoup plus ouverte ,"
"2233","ROMAINS Jules","Quand le navire","1929","479","autre tactique que la veille . Après le dîner , je me","montrai","au fumoir , dans les salons . Je fis en sorte de"
"2234","ROMAINS Jules","Quand le navire","1929","483","? Je ne me sentais pas agité . Je n' avais pas peur . Je ne","montrais","aucun des signes matériels de l' émotion . Mais je fus"
"2235","ROMAINS Jules","Quand le navire","1929","487",". Je le fis passer avec moi dans l' autre cabine . Je lui","montrai","l' empreinte sur la couchette . - Qu' est -ce que c' est"
"2236","ROMAINS Jules","Quand le navire","1929","494","qu' il nous a dites , je croyais qu' il nous aurait","montré","quelque chose . C' est pour ça que je vous avais invité"
"2237","ROMAINS Jules","Quand le navire","1929","510","devant moi son piano , qu' elle m' avait , l' autre fois ,","montré","tout juste , m' invita à m' asseoir près d' elle , et"
"2238","ROMAINS Jules","Quand le navire","1929","528","y avait dans tout cela que nécessité et sagesse . Nous","montrons","à l' ordre des choses la même soumission que si nous"
"2239","YOURCENAR Marguerite","Alexis ou le Traité du vain combat","1929","28","condisciples , qui d' abord m' avaient brutalisé , se","montraient","maintenant un peu meilleurs pour moi ; j' étais si"
"2240","YOURCENAR Marguerite","Alexis ou le Traité du vain combat","1929","28","retard . Ma mère fut très bonne . Elle s' est toujours","montrée","bonne . Elle vint me chercher elle -même . Il faut dire"
"2241","YOURCENAR Marguerite","Alexis ou le Traité du vain combat","1929","30","que je l' ai éprouvé plusieurs fois par la suite , ce qui","montre","qu' il n' était jamais définitif . Mes années de"
"2242","YOURCENAR Marguerite","Alexis ou le Traité du vain combat","1929","39","je ne voulais pas manquer à la confiance qu' on m' avait","montrée","en me laissant partir . Pourtant , il est étrange de"
"2243","YOURCENAR Marguerite","Alexis ou le Traité du vain combat","1929","44","je concevais mal . Bien entendu , je lui avais toujours","montré","la plus grande réserve ; elle en était flattée , au"
"2244","YOURCENAR Marguerite","Alexis ou le Traité du vain combat","1929","44","même pas . Peu à peu , je m' aperçus que Marie se","montrait","beaucoup plus froide . Il y avait , dans ses moindres"
"2245","YOURCENAR Marguerite","Alexis ou le Traité du vain combat","1929","68","à me parler de lui ; cela , plus que toute autre chose ,","montre","combien nos vie étaient restées distantes . Et"
"2246","YOURCENAR Marguerite","Alexis ou le Traité du vain combat","1929","75","qui ressemble à de la honte , et que je mentirais si je","montrais","du repentir . Rien n' égale la douceur d' une défaite"
"2247","MARTIN DU GARD Roger","Les Thibault : La Mort du père","1929","1289","avec un linge ... avec un linge ... "" Gise avait toujours","montré","des aptitudes d' infirmière : à Londres , elle"
"2248","MARTIN DU GARD Roger","Les Thibault : La Mort du père","1929","1321","cette attitude enfantine , cette innocence qu' elle","montrait","ainsi , parmi ces linges blancs , avec son cou nu ! Pour"
"2249","MARTIN DU GARD Roger","Les Thibault : La Mort du père","1929","1329","se surprit à penser , sans déplaisir : "" pour s' être","montré","si généreux , il faut qu' il nous laisse une assez"
"2250","MARTIN DU GARD Roger","Les Thibault : La Mort du père","1929","1347",", Jacques ne parut pas . Antoine lui -même ne se","montrait","presque plus depuis la mise en bière . La tante et la"
"2251","MARTIN DU GARD Roger","Les Thibault : La Mort du père","1929","1365","les maisons , comme s' il redoutait encore d' être","montré","au doigt par les gamins . Après huit ans , qui pouvait le"
"2252","MARTIN DU GARD Roger","Les Thibault : La Mort du père","1929","1381",". Depuis quelque temps surtout , je le reconnais , ils","montrent","à ce jeu une ingéniosité ... déconcertante ! Mais"
"2253","MARTIN DU GARD Roger","Les Thibault : La Mort du père","1929","1382",", parmi les grandes personnes qui se prosternent ; on lui","montre",", au milieu des fleurs et des lumières , dans un nuage d'"
"2254","GIONO Jean","Un de Baumugnes","1929","32","pêcher l' écrevisse ? Je sais l' endroit et je te","montrerai","quelque chose de joli ; tu te rendras compte si , en fait"
"2255","GIONO Jean","Un de Baumugnes","1929","58","-là , un peu plus long , assez conséquent mais qui","montrait","ses os et ses pierres . Voilà la douloire . On sentait"
"2256","GIONO Jean","Un de Baumugnes","1929","63",", il n' osera pas tirer . "" non pas qu' elle se soit","montrée","en plaisantine , ah , que non ! Ou grosse commère , non ,"
"2257","GIONO Jean","Un de Baumugnes","1929","109","l' eut . Deux jours se passent où le ciel débarbouillé","montre","un peu sa joue bleue fleurie d' un épi de soleil . Le"
"2258","GIONO Jean","Un de Baumugnes","1929","109","de tonnerre et un grand rire d' éclair qui","montrait","ses dents en silence avant de bramer . Je cavale en"
"2259","GIONO Jean","Un de Baumugnes","1929","146","du grand-père de mon grand-père . Celle que je t' ai","montrée","en premier , celle qui est de bois et de fer mou , c' est la"
"2260","GIONO Jean","Un de Baumugnes","1929","221","comment faire dans le train ? ... non , je suis là -elle","montra","la Douloire du bout de son petit doigt - chez mon pépé ."
"2261","GIONO Jean","Colline","1929","87","Gondran en entrant , qu' est ce que tu veux tirer de ça : il","montre","Janet muet enfin ; c' est tout mauvais , de l' orteil"
"2262","GIONO Jean","Colline","1929","154","ne descends pas ; mauvais là-dedans , suis -moi , ici . Il","montre","la place juste derrière lui et Gagou , docile vient sur"
"2263","CREVEL René","Êtes-vous fous ?","1929","47","dessus de lit dont il m' a fait présent et que je vous","montrerai",", plus tard . Ceci dit , puisque vous vous estimez un"
"2264","CREVEL René","Êtes-vous fous ?","1929","74","durant . Lui , un jour qu' il était de bonne humeur , m' a","montré","une de ses statues . - Ton portrait qu' il me dit . - Quoi ,"
"2265","CREVEL René","Êtes-vous fous ?","1929","121","et non pour tous . Le vieux savant de Vienne qui a","montré","aux hommes les silhouettes nues que dérobaient , pour"
"2266","CREVEL René","Êtes-vous fous ?","1929","133","quant aux droits sexuels . Jadis la femme ( Frau Doktor","montre",", du doigt , la moitié ridée de son front symbolique )"
"2267","CREVEL René","Êtes-vous fous ?","1929","134",", mais son plus cher disciple recevra Vagualame et lui","montrera","les curiosités de l' établissement , tandis que"
"2268","CREVEL René","Êtes-vous fous ?","1929","160","ses oreilles . Le « schön lokal » du Suissaud . Il","montre","d' abord à Vagualame les lavabos où une affiche de"
"2269","COCTEAU Jean","Les Enfants terribles","1929","11","sorte de champ de bataille vide . Le sol écorché vif","montrait","des pavés inégaux sous les déchirures du verglas ;"
"2270","COCTEAU Jean","Les Enfants terribles","1929","27",". Une vieille banquette de peluche verte éventrée","montrait","son crin et ses ressorts . Gérard y déposa son fardeau"
"2271","COCTEAU Jean","Les Enfants terribles","1929","29","serviettes éponges jonchaient le sol . Une carpette","montrait","sa corde . Au milieu de la cheminée trônait un buste en"
"2272","COCTEAU Jean","Les Enfants terribles","1929","31","l' exercice . - et maintenant sortez ! Filez ! Elle","montrait","la porte . Gérard hésita sur le seuil . - peut-être"
"2273","COCTEAU Jean","Les Enfants terribles","1929","31","le médecin visite maman à sept heures et que je lui","montrerai","Paul ... allons , ouste ! Conclut -elle . Et comme"
"2274","COCTEAU Jean","Les Enfants terribles","1929","34","les choses à leur place . Mais si cette sagesse lui","montrait","derrière les paroles d' Elisabeth un cœur brûlant"
"2275","COCTEAU Jean","Les Enfants terribles","1929","36","je somnole . - Paul a une entorse ; je l' ai couché ; je le","montrerai","au docteur . - il souffre ? - il souffre s' il marche . Il"
"2276","COCTEAU Jean","Les Enfants terribles","1929","44","en boîte . Paul ferma les yeux . Un atroce malaise lui","montra","Dargelos , un Dargelos qui continuait de vivre ailleurs"
"2277","COCTEAU Jean","Les Enfants terribles","1929","169","continue ... - Dargelos , continua Gérard , m' a","montré","des poisons de la Chine , de l' Inde , des Antilles , du"
"2278","COCTEAU Jean","Les Enfants terribles","1929","170",", une boule sombre de la grosseur du poing . Une entaille","montrait","une plaie brillante , rougeâtre . Le reste était"
"2279","COCTEAU Jean","Les Enfants terribles","1929","182","sa folie et la lettre qu' elle tirait de son sac et lui","montrait",". - c' est ta faute , Agathe ... - ma faute ? Alors Paul s'"
"2280","GIDE André","L'École des femmes","1929","1257","bien voulu parler , mais il n' était pas décent que je me","montre","plus aimable que papa ; j' imitais donc sa réserve , et ,"
"2281","GIDE André","L'École des femmes","1929","1258","de mal à ne pas sourire , d' autant plus que papa se","montrait","plus froid ; mais heureusement papa ne s' en rendait pas"
"2282","GIDE André","L'École des femmes","1929","1264","sur Robert pour le convaincre ... avec le temps . Il se","montre","avec papa si patient , si souple , si adroit ... il a soin d'"
"2283","GIDE André","L'École des femmes","1929","1268","est toujours soigneusement fermé à clef . Il m' a","montré","le tiroir mais a refusé d' en sortir le journal , même"
"2284","GIDE André","L'École des femmes","1929","1269","parvenais sincèrement pas à trouver bien ce qu' il me","montrait",". - d' ailleurs persuade -toi que , s' il n' avait pas de"
"2285","GIDE André","L'École des femmes","1929","1272",", je vais tâcher d' y intéresser Robert , qui se","montre","très attentionné pour Yvonne , et qui connaît très"
"2286","GIDE André","L'École des femmes","1929","1276","ne fut pas ma surprise , ce matin , lorsque Robert me","montra","la lettre du docteur Marchant qu' il venait de recevoir ."
"2287","GIDE André","L'École des femmes","1929","1277","pas aussitôt , de gâter son bonheur ... bref , il s' est","montré","si pressant , si obstiné , si tendre , que j' ai cédé ,"
"2288","GIDE André","L'École des femmes","1929","1278","paroles . J' étais allée chez lui , pensant qu' il me","montrerait","à son tour son journal , comme hier il me l' avait"
"2289","GIDE André","L'École des femmes","1929","1283","actes les plus généreux en apparence et par où il se","montre","le plus obligeant envers autrui , je sens l'"
"2290","GREEN Julien","Léviathan","1929","7","et menait en ville . Ça et là , des villas bourgeoises","montraient","un toit d' ardoise au fond d' un jardin orné de"
"2291","GREEN Julien","Léviathan","1929","75","à l' époque encore récente où la jeune fille se","montrait","si obéissante , si soumise . Les dimanches soir et"
"2292","GREEN Julien","Léviathan","1929","83","fussent sincères , et voici que , brusquement , on lui","montrait","quelque chose de vrai , une femme à qui la peur faisait"
"2293","GREEN Julien","Léviathan","1929","86",", on eût pu s' étonner qu' une fille comme Angèle se","montrât","si difficile ; il n' y avait qu' à jeter un coup d' oeil"
"2294","GREEN Julien","Léviathan","1929","86","ni mieux faits que l' homme à l' égard de qui elle se","montrait","si sévère . Mais ces corps disgracieux , ces figures"
"2295","GREEN Julien","Léviathan","1929","88","n' était en réalité . Cela tenait à ce qu' elle ne se","montrait","pas comme ces femmes à cheveux trop jaunes qu' on"
"2296","GREEN Julien","Léviathan","1929","158","avait pas manqué , ni la santé , et la nature s' était","montrée","généreuse envers elle , mais peut-être la"
"2297","GREEN Julien","Léviathan","1929","173","le reste je l' ai raconté à Mme Londe . Je lui ai même","montré","la pièce de deux francs et elle m' a dit que je pouvais la"
"2298","GREEN Julien","Léviathan","1929","177","pas vu mon visage depuis trois mois et à qui je me","montrerais",". - Mme Londe te dirait tout de suite . - Mme Londe ,"
"2299","GREEN Julien","Léviathan","1929","189",". L'on disait donc partout que , si Angèle ne se","montrait","plus , c' était qu' elle conservait les marques de ses"
"2300","GREEN Julien","Léviathan","1929","203","chose de cette beauté dont on était si fière .","Montrez","-nous cela . - Est -ce que je peux espérer au moins que"
"2301","GREEN Julien","Léviathan","1929","208","l' attitude de la petite Fernande , quand elle s' était","montrée","à elle , sa frayeur , son silence , ses larmes lui"
"2302","GREEN Julien","Léviathan","1929","209",", à présent , elle n' en pouvait plus , et elle s' était","montrée","à Fernande pour savoir le pire et chasser de son coeur"
"2303","GREEN Julien","Léviathan","1929","227","quand il l' avait vue tout à l' heure . On s' était","montré","beau joueur avec lui ; il ne restait plus qu' à tout"
"2304","GREEN Julien","Léviathan","1929","243","et elle , toute à la joie de faire le bien , lui","montrait","le plateau chargé de mets délicieux . Il se"
"2305","GREEN Julien","Léviathan","1929","263","par là , dit celle -ci en libérant Fernande . Et elle lui","montra","une chaise à quelque distance du comptoir . Lorsque l'"
"2306","DABIT Eugène","L'Hôtel du Nord","1929","33","avait été malheureuse et soumise . Trimault se","montrait","égoïste . Soit , elle travaillerait pour lui plaire ."
"2307","DABIT Eugène","L'Hôtel du Nord","1929","40","manilles servaient de prétexte pour boire . Pluche","montrait","de la hardiesse dans le choix des consommations ."
"2308","DABIT Eugène","L'Hôtel du Nord","1929","157","il est venu fabriquer à Paris , la patronne ? "" Louise","montrait","le plafond : "" demandez -le lui . Moi , j' ai jamais pu lui"
"2309","DABIT Eugène","L'Hôtel du Nord","1929","208","homme que Cisterino ! Mais autant le colonial s' était","montré","entreprenant , autant Chartron lui parlait avec"
"2310","DABIT Eugène","L'Hôtel du Nord","1929","226","sortit un calepin de sa poche , prit des notes . -","montrez","-moi la chambre de ce monsieur , commanda -t-il"
"2311","DABIT Eugène","L'Hôtel du Nord","1929","237","vieux amis . Il s' était encroûté . Autant il avait","montré","d' audace pour acheter son hôtel , autant il était"
"2312","DABIT Eugène","L'Hôtel du Nord","1929","244","vers elle : - qu' est -ce que tu dis de ça ? Le bras tendu il","montrait","l' armature du "" cuir moderne "" qui arrivait déjà à la"
"2313","ARLAND Marcel","L'Ordre","1929","10","s' exhalait une odeur de vie jeune et délicate . On se","montrait","l' économe , à la figure poupine , au ventre énorme ,"
"2314","ARLAND Marcel","L'Ordre","1929","40","transporte donc notre - seigneur tout au faîte , et lui","montre","la plaine , les villages d' alentour : Poinsot ,"
"2315","ARLAND Marcel","L'Ordre","1929","69",", en pédalant comme s' il se fût enfui . Je leur","montrerai","que je m' appelle Villars . "" Gilbert vit en dînant qu'"
"2316","ARLAND Marcel","L'Ordre","1929","78","et pleurait sans motif . Elle avait toujours","montré","une vivacité qui déconcertait Gilbert . Il l' aurait"
